#! FIELDS puck.theta file.free der_puck.theta
#! SET min_puck.theta -0.351016
#! SET max_puck.theta 3.49386
#! SET nbins_puck.theta  110
#! SET periodic_puck.theta false
   -0.351016000  135.245938607   -0.000000000
   -0.315741908  135.204174549   -3.570090638
   -0.280467817  134.928005054  -13.662903387
   -0.245193725  134.080392086  -37.164756401
   -0.209919633  132.023323578  -84.458312276
   -0.174645541  127.704083853 -167.015936491
   -0.139371450  119.770844231 -288.549119179
   -0.104097358  107.058145071 -433.815980587
   -0.068823266   89.334323888 -564.902832226
   -0.033549174   67.943207607 -633.366657438
    0.001724917   45.815837994 -603.554336038
    0.036999009   26.510655073 -477.602833476
    0.072273101   12.749145087 -299.113776761
    0.107547193    5.286443775 -130.136363558
    0.142821284    2.915839965  -15.289808748
    0.178095376    3.444706125   35.785013582
    0.213369468    4.936582193   44.097786478
    0.248643560    6.378099898   37.403105510
    0.283917651    7.644468061   35.989170245
    0.319191743    9.032442957   43.906797256
    0.354465835   10.781431572   55.231307315
    0.389739927   12.858367992   61.496759836
    0.425014018   15.078942323   63.513577846
    0.460288110   17.294471280   62.338473215
    0.495562202   19.465348866   61.036110665
    0.530836294   21.626071941   62.078735761
    0.566110385   23.885633545   66.632834371
    0.601384477   26.334636188   72.190942492
    0.636658569   28.953256231   75.044491588
    0.671932661   31.562911888   72.096424181
    0.707206752   33.959887935   63.317966845
    0.742480844   36.015969637   53.686095929
    0.777754936   37.783892112   47.631136344
    0.813029028   39.454615644   48.053250411
    0.848303119   41.234492965   53.055615383
    0.883577211   43.167470590   55.469607743
    0.918851303   45.026675132   47.984313677
    0.954125394   46.407375980   28.757741884
    0.989399486   46.974926958    3.032281210
    1.024673578   46.639469782  -21.090595993
    1.059947670   45.566776371  -38.320010888
    1.095221761   44.018579014  -48.307909962
    1.130495853   42.190678225  -55.224336642
    1.165769945   40.129730774  -61.806553990
    1.201044037   37.811369845  -69.832240464
    1.236318128   35.220943297  -76.522768844
    1.271592220   32.451605921  -79.847143783
    1.306866312   29.610164063  -80.529692048
    1.342140404   26.773359802  -80.211579065
    1.377414495   23.958151497  -79.502298825
    1.412688587   21.176159220  -78.034299024
    1.447962679   18.493440640  -73.108351346
    1.483236771   16.069595206  -62.899323801
    1.518510862   14.140211063  -45.451246888
    1.553784954   12.939368418  -21.903865075
    1.589059046   12.610297397    3.448915248
    1.624333138   13.169678235   27.706550055
    1.659607229   14.528779424   48.449864178
    1.694881321   16.534957609   64.553298716
    1.730155413   19.022689776   75.872802140
    1.765429505   21.810722932   81.202158771
    1.800703596   24.691298630   81.253929065
    1.835977688   27.484138061   76.795596308
    1.871251780   30.094691976   70.919917553
    1.906525872   32.504299012   65.927629340
    1.941799963   34.771589351   62.671230607
    1.977074055   36.917909274   58.689540212
    2.012348147   38.864753074   51.068151504
    2.047622239   40.463064185   38.996122672
    2.082896330   41.555734826   22.214276438
    2.118170422   42.010809132    3.115562374
    2.153444514   41.805524390  -14.199173290
    2.188718606   41.053402054  -27.280253607
    2.223992697   39.946062328  -34.709386409
    2.259266789   38.642440579  -38.714872630
    2.294540881   37.192687893  -43.707880696
    2.329814972   35.530448922  -51.226413964
    2.365089064   33.550624238  -61.039015398
    2.400363156   31.230596602  -70.139082117
    2.435637248   28.648547856  -75.291643599
    2.470911339   25.980293826  -75.282796098
    2.506185431   23.375742524  -72.521279539
    2.541459523   20.865522406  -69.899424762
    2.576733615   18.420722421  -68.965573308
    2.612007706   15.988745224  -68.478808004
    2.647281798   13.609251490  -66.276556889
    2.682555890   11.338853414  -62.095446058
    2.717829982    9.254536410  -55.980878613
    2.753104073    7.411333872  -48.334579930
    2.788378165    5.834347239  -40.766819134
    2.823652257    4.565257623  -31.491549741
    2.858926349    3.584052599  -25.182963173
    2.894200440    2.695503353  -26.469585124
    2.929474532    1.644810881  -33.182916182
    2.964748624    0.470300234  -29.477793586
    3.000022716    0.000000000   11.724539399
    3.035296807    2.052550911  115.876490304
    3.070570899    8.895902663  279.935189831
    3.105844991   22.031994810  463.052673236
    3.141119083   41.053167676  603.123503650
    3.176393174   63.463763128  649.597537608
    3.211667266   85.638790451  591.994968787
    3.246941358  104.386899066  463.323115026
    3.282215450  118.078953913  313.534901194
    3.317489541  126.759798977  184.541795424
    3.352763633  131.566416959   94.681658429
    3.388037725  133.888740907   42.276121670
    3.423311817  134.859890699   15.938054159
    3.458585908  135.189578504    4.328723055
    3.493860000  135.245938607   -0.000000000
