-0.296973 154.791427
-0.262680 154.243787
-0.228386 152.883992
-0.194093 149.895031
-0.159800 144.088308
-0.125506 134.139933
-0.091213 119.154788
-0.056919 99.395308
-0.022626 76.732036
0.011668 54.343942
0.045961 35.604545
0.080255 22.711570
0.114548 15.906736
0.148841 13.752420
0.183135 14.173287
0.217428 15.497924
0.251722 16.910624
0.286015 18.282587
0.320309 19.756347
0.354602 21.445973
0.388896 23.356580
0.423189 25.426755
0.457483 27.582543
0.491776 29.768322
0.526069 31.960775
0.560363 34.162044
0.594656 36.368291
0.628950 38.539179
0.663243 40.603250
0.697537 42.495989
0.731830 44.187736
0.766124 45.672699
0.800417 46.939179
0.834711 47.958574
0.869004 48.697174
0.903297 49.121430
0.937591 49.181671
0.971884 48.799929
1.006178 47.895660
1.040471 46.441452
1.074765 44.497157
1.109058 42.180302
1.143352 39.589301
1.177645 36.745236
1.211939 33.606724
1.246232 30.149051
1.280525 26.441005
1.314819 22.653605
1.349112 18.994251
1.383406 15.624276
1.417699 12.628476
1.451993 10.053616
1.486286 7.970835
1.520580 6.502247
1.554873 5.790814
1.589167 5.939944
1.623460 6.964168
1.657753 8.774937
1.692047 11.201537
1.726340 14.032560
1.760634 17.058743
1.794927 20.102622
1.829221 23.033208
1.863514 25.772741
1.897808 28.294814
1.932101 30.601233
1.966395 32.677452
2.000688 34.459918
2.034981 35.856001
2.069275 36.809602
2.103568 37.348106
2.137862 37.553531
2.172155 37.477912
2.206449 37.087703
2.240742 36.298186
2.275036 35.068019
2.309329 33.462239
2.343623 31.622883
2.377916 29.675356
2.412209 27.656438
2.446503 25.524773
2.480796 23.236930
2.515090 20.816124
2.549383 18.354574
2.583677 15.955927
2.617970 13.676589
2.652264 11.516503
2.686557 9.457410
2.720851 7.509140
2.755144 5.732603
2.789437 4.230503
2.823731 3.096731
2.858024 2.320373
2.892318 1.706905
2.926611 0.971792
2.960905 0.124725
2.995198 0.000000
3.029492 2.476496
3.063785 9.944424
3.098079 24.083440
3.132372 44.665982
3.166665 69.261153
3.200959 94.135756
3.235252 115.792231
3.269546 132.192280
3.303839 143.067723
3.338133 149.411749
3.372426 152.677410
3.406720 154.164170
3.441013 154.763798
