-0.293719 157.329932
-0.259473 156.688104
-0.225227 155.125758
-0.190980 151.756649
-0.156734 145.330551
-0.122488 134.512978
-0.088242 118.490337
-0.053996 97.700443
-0.019750 74.222598
0.014496 51.378286
0.048743 32.543115
0.082989 19.784019
0.117235 13.164683
0.151481 11.123099
0.185727 11.560912
0.219973 12.858621
0.254219 14.259828
0.288466 15.646525
0.322712 17.113623
0.356958 18.705640
0.391204 20.391200
0.425450 22.140490
0.459696 23.968511
0.493942 25.916928
0.528188 28.020282
0.562435 30.290486
0.596681 32.712265
0.630927 35.233053
0.665173 37.755695
0.699419 40.159143
0.733665 42.352534
0.767911 44.327177
0.802158 46.154741
0.836404 47.917134
0.870650 49.617941
0.904896 51.151362
0.939142 52.356727
0.973388 53.107391
1.007634 53.354131
1.041881 53.096072
1.076127 52.329192
1.110373 51.039400
1.144619 49.247214
1.178865 47.043808
1.213111 44.561430
1.247357 41.893009
1.281604 39.037296
1.315850 35.929194
1.350096 32.535173
1.384342 28.931470
1.418588 25.300685
1.452834 21.861994
1.487080 18.810175
1.521326 16.316327
1.555573 14.562910
1.589819 13.737421
1.624065 13.951905
1.658311 15.147482
1.692557 17.081748
1.726803 19.432241
1.761049 21.943223
1.795296 24.503339
1.829542 27.105848
1.863788 29.743664
1.898034 32.334208
1.932280 34.727329
1.966526 36.775405
2.000772 38.403602
2.035019 39.629790
2.069265 40.524138
2.103511 41.138665
2.137757 41.457670
2.172003 41.406592
2.206249 40.911466
2.240495 39.958856
2.274742 38.608998
2.308988 36.959417
2.343234 35.093959
2.377480 33.051729
2.411726 30.829041
2.445972 28.410946
2.480218 25.815297
2.514464 23.118553
2.548711 20.439115
2.582957 17.889816
2.617203 15.539820
2.651449 13.410320
2.685695 11.489690
2.719941 9.745369
2.754187 8.136157
2.788434 6.637702
2.822680 5.260073
2.856926 4.013163
2.891172 2.834178
2.925418 1.605408
2.959664 0.412883
2.993910 0.000000
3.028157 2.052403
3.062403 8.849117
3.096649 22.191649
3.130895 42.175154
3.165141 66.686520
3.199387 92.094309
3.233633 114.735155
3.267880 132.260451
3.302126 144.124535
3.336372 151.181432
3.370618 154.881634
3.404864 156.595977
3.439110 157.299029
