-0.297964 153.003679
-0.263688 152.449680
-0.229411 151.079807
-0.195135 148.079948
-0.160859 142.270129
-0.126582 132.337970
-0.092306 117.389370
-0.058030 97.656698
-0.023753 74.941116
0.010523 52.342316
0.044799 33.210099
0.079076 19.824706
0.113352 12.585308
0.147628 10.168555
0.181905 10.460490
0.216181 11.615747
0.250457 12.663227
0.284733 13.490407
0.319010 14.426673
0.353286 15.786111
0.387562 17.632038
0.421839 19.813034
0.456115 22.133598
0.490391 24.473405
0.524668 26.776166
0.558944 28.980462
0.593220 31.009588
0.627497 32.842714
0.661773 34.575237
0.696049 36.373397
0.730326 38.336900
0.764602 40.384953
0.798878 42.271820
0.833155 43.727381
0.867431 44.610420
0.901707 44.954742
0.935984 44.884530
0.970260 44.485096
1.004536 43.740261
1.038813 42.573804
1.073089 40.937175
1.107365 38.856759
1.141642 36.406912
1.175918 33.649750
1.210194 30.608693
1.244471 27.301934
1.278747 23.798450
1.313023 20.235515
1.347300 16.775810
1.381576 13.544654
1.415852 10.610277
1.450129 8.028460
1.484405 5.907212
1.518681 4.421769
1.552958 3.751755
1.587234 3.984905
1.621510 5.067595
1.655787 6.844300
1.690063 9.148222
1.724339 11.860973
1.758616 14.895335
1.792892 18.133784
1.827168 21.395580
1.861445 24.472212
1.895721 27.205931
1.929997 29.549460
1.964274 31.558421
1.998550 33.315461
2.032826 34.837204
2.067103 36.036675
2.101379 36.777988
2.135655 36.983012
2.169932 36.698312
2.204208 36.062769
2.238484 35.208924
2.272761 34.190507
2.307037 32.991531
2.341313 31.583206
2.375590 29.956692
2.409866 28.109077
2.444142 26.026923
2.478419 23.712195
2.512695 21.233625
2.546971 18.740361
2.581248 16.399766
2.615524 14.294257
2.649800 12.363252
2.684077 10.454762
2.718353 8.465951
2.752629 6.467169
2.786906 4.694391
2.821182 3.383963
2.855458 2.555742
2.889735 1.931574
2.924011 1.139682
2.958287 0.193688
2.992564 0.000000
3.026840 2.476565
3.061116 9.961321
3.095393 24.033350
3.129669 44.404836
3.163945 68.669816
3.198222 93.178056
3.232498 114.514338
3.266774 130.683067
3.301051 141.416592
3.335327 147.685416
3.369603 150.916267
3.403880 152.388843
3.438156 152.983354
