-0.297080 159.711440
-0.262788 159.133588
-0.228496 157.713548
-0.194204 154.623010
-0.159912 148.675604
-0.125620 138.577231
-0.091328 123.492898
-0.057036 103.752925
-0.022744 81.258347
0.011548 59.142794
0.045840 40.664067
0.080132 27.889390
0.114424 20.980161
0.148716 18.492149
0.183008 18.393210
0.217300 19.075079
0.251592 19.800061
0.285884 20.531473
0.320176 21.489319
0.354468 22.812342
0.388760 24.483726
0.423052 26.428815
0.457344 28.602347
0.491636 30.973071
0.525928 33.460517
0.560220 35.929424
0.594512 38.267015
0.628804 40.463216
0.663096 42.603929
0.697388 44.775291
0.731679 46.962862
0.765971 49.031191
0.800263 50.796359
0.834555 52.128256
0.868847 53.001198
0.903139 53.459861
0.937431 53.540436
0.971723 53.221154
1.006015 52.441286
1.040307 51.159631
1.074599 49.392783
1.108891 47.206234
1.143183 44.682446
1.177475 41.902554
1.211767 38.949683
1.246059 35.913823
1.280351 32.880891
1.314643 29.913012
1.348935 27.044604
1.383227 24.310436
1.417519 21.791586
1.451811 19.639609
1.486103 18.046570
1.520395 17.170373
1.554687 17.066577
1.588979 17.678876
1.623271 18.894673
1.657563 20.618116
1.691855 22.799908
1.726147 25.404174
1.760438 28.350262
1.794730 31.487838
1.829022 34.629393
1.863314 37.609613
1.897606 40.317982
1.931898 42.679704
1.966190 44.612140
2.000482 46.009173
2.034774 46.779080
2.069066 46.907928
2.103358 46.491420
2.137650 45.699822
2.171942 44.692656
2.206234 43.540314
2.240526 42.208377
2.274818 40.615234
2.309110 38.716129
2.343402 36.546993
2.377694 34.201865
2.411986 31.778701
2.446278 29.345247
2.480570 26.937598
2.514862 24.565202
2.549154 22.205865
2.583446 19.809018
2.617738 17.328139
2.652030 14.767284
2.686322 12.203269
2.720614 9.767121
2.754906 7.604740
2.789198 5.838118
2.823489 4.517901
2.857781 3.555482
2.892073 2.689654
2.926365 1.622996
2.960657 0.417830
2.994949 0.000000
3.029241 2.339651
3.063533 9.894706
3.097825 24.380809
3.132117 45.563319
3.166409 70.946765
3.200701 96.680963
3.234993 119.135917
3.269285 136.174703
3.303577 147.493027
3.337869 154.104525
3.372161 157.511457
3.406453 159.063700
3.440745 159.690043
