#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   14.754689280
   -3.018392942    9.082024513
   -2.895193230    5.126533741
   -2.771993518    2.796742848
   -2.648793806    1.807266159
   -2.525594094    1.786512261
   -2.402394382    2.357148388
   -2.279194670    3.199231478
   -2.155994958    4.060365173
   -2.032795246    4.743089407
   -1.909595535    5.020959036
   -1.786395823    4.521335386
   -1.663196111    3.043092461
   -1.539996399    1.204510290
   -1.416796687    0.000000000
   -1.293596975    0.104973766
   -1.170397263    1.756799302
   -1.047197551    4.800514108
   -0.923997839    8.848040514
   -0.800798127   13.530602606
   -0.677598415   18.556586587
   -0.554398704   23.574244080
   -0.431198992   28.141221522
   -0.307999280   31.778179589
   -0.184799568   34.069618886
   -0.061599856   34.837323419
    0.061599856   34.118405142
    0.184799568   32.030707575
    0.307999280   28.733389290
    0.431198992   24.458004861
    0.554398704   19.565468085
    0.677598415   14.554416260
    0.800798127   10.020565594
    0.923997839    6.664896137
    1.047197551    5.310680728
    1.170397263    6.671277354
    1.293596975   11.001854959
    1.416796687   17.949923874
    1.539996399   26.641711138
    1.663196111   35.924633293
    1.786395823   44.602609591
    1.909595535   51.608877955
    2.032795246   56.173859867
    2.155994958   58.177653162
    2.279194670   58.011484635
    2.402394382   55.881424720
    2.525594094   51.752086124
    2.648793806   45.728027139
    2.771993518   38.242359229
    2.895193230   30.019343203
    3.018392942   21.921532169
