#! FIELDS puck.theta file.free der_puck.theta
#! SET min_puck.theta -0.347272
#! SET max_puck.theta 3.49266
#! SET nbins_puck.theta  110
#! SET periodic_puck.theta false
   -0.347272000  157.191835169   -0.012701247
   -0.312043266  157.128706888   -4.568036561
   -0.276814532  156.785830100  -16.720569896
   -0.241585798  155.760840723  -44.614773090
   -0.206357064  153.322203711  -99.618306515
   -0.171128330  148.276782534 -194.182372079
   -0.135899596  139.151090401 -329.990444078
   -0.100670862  124.734863125 -489.373932465
   -0.065442128  104.907694128 -628.629059044
   -0.030213394   81.309329659 -694.902452754
    0.005015339   57.234148094 -652.898179897
    0.040244073   36.497740330 -510.769258267
    0.075472807   21.839553886 -318.904244946
    0.110701541   13.843154288 -142.361438304
    0.145930275   11.092859474  -25.041232078
    0.181159009   11.320774953   28.791225146
    0.216387743   12.644947854   42.028492022
    0.251616477   14.124357198   41.286812945
    0.286845211   15.585839824   42.160235030
    0.322073945   17.126440634   45.625308381
    0.357302679   18.797514287   49.074702760
    0.392531413   20.537341231   49.551855039
    0.427760147   22.314948568   51.484492945
    0.462988881   24.180467634   54.716202512
    0.498217615   26.195537305   59.514354206
    0.533446349   28.381844215   64.521408616
    0.568675083   30.740319742   69.375917403
    0.603903817   33.250367472   72.682933545
    0.639132550   35.844657735   73.859987763
    0.674361284   38.412709299   71.239132329
    0.709590018   40.827259307   65.304591629
    0.744818752   43.003726978   58.424680070
    0.780047486   44.968392773   53.543239058
    0.815276220   46.810877993   51.654317513
    0.850504954   48.605060915   50.001549825
    0.885733688   50.296539177   45.287687718
    0.920962422   51.742783247   35.629362188
    0.956191156   52.764826817   21.654954608
    0.991419890   53.272328010    6.854298545
    1.026648624   53.247541697   -8.266562675
    1.061877358   52.688930229  -23.467884231
    1.097106092   51.581351546  -39.304121898
    1.132334826   49.932576967  -54.119987753
    1.167563560   47.800462018  -66.083312277
    1.202792294   45.326612111  -73.603475195
    1.238021028   42.636824429  -78.762167490
    1.273249761   39.761503706  -84.699373287
    1.308478495   36.636607517  -93.071207707
    1.343707229   33.203712421 -101.476140564
    1.378935963   29.524807137 -106.478044844
    1.414164697   25.780393792 -105.005292972
    1.449393431   22.212213172  -96.537728122
    1.484622165   19.033991396  -82.888329079
    1.519850899   16.434388746  -63.889006527
    1.555079633   14.607281855  -38.890635392
    1.590308367   13.752530786   -8.750614152
    1.625537101   14.011558684   22.703916201
    1.660765835   15.290439309   48.557968650
    1.695994569   17.331069368   65.454007233
    1.731223303   19.788442205   72.498653318
    1.766452037   22.382943965   74.411535892
    1.801680771   25.021485924   75.534430374
    1.836909505   27.704273581   76.891773582
    1.872138239   30.416040031   76.701914814
    1.907366972   33.047916321   72.014680159
    1.942595706   35.418508979   62.150591695
    1.977824440   37.386594068   49.566898859
    2.013053174   38.904572399   37.151789597
    2.048281908   40.031056718   27.030061978
    2.083510642   40.829362552   18.772341823
    2.118739376   41.334741566   10.002357068
    2.153968110   41.500752233   -0.972136976
    2.189196844   41.234008437  -14.195814896
    2.224425578   40.480247258  -28.507619494
    2.259654312   39.263512750  -39.950323640
    2.294883046   37.688176904  -48.827764586
    2.330111780   35.860185860  -54.932348813
    2.365340514   33.824580300  -60.312934749
    2.400569248   31.608544611  -65.651230600
    2.435797982   29.190128098  -71.689860599
    2.471026716   26.568798860  -76.844026204
    2.506255450   23.815222523  -78.949740866
    2.541484183   21.051674964  -77.290478943
    2.576712917   18.409120154  -72.437439825
    2.611941651   15.955272217  -66.523228176
    2.647170385   13.732154779  -59.803542249
    2.682399119   11.736518253  -53.509899277
    2.717627853    9.955736930  -47.916718572
    2.752856587    8.331599515  -45.017820834
    2.788085321    6.774011445  -43.161024608
    2.823314055    5.320868600  -39.136891316
    2.858542789    4.007703676  -35.711794059
    2.893771523    2.755673828  -36.014473387
    2.929000257    1.443354271  -38.329611639
    2.964228991    0.214892426  -27.327347232
    2.999457725    0.000000000   24.731022914
    3.034686459    2.772376524  144.907358381
    3.069915193   11.012751721  331.535982423
    3.105143927   26.396818846  539.927584273
    3.140372661   48.468119319  699.058950891
    3.175601394   74.370992997  750.838894678
    3.210830128   99.963248552  684.083860993
    3.246058862  121.595646717  535.018416106
    3.281287596  137.387215968  362.003851849
    3.316516330  147.398590613  213.041156609
    3.351745064  152.942973127  109.445342046
    3.386973798  155.621806418   49.010872133
    3.422202532  156.746260438   18.592545579
    3.457431266  157.127788529    4.814487650
    3.492660000  157.191835014    0.044114800
