#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   15.080499287
   -3.018392942    9.381447104
   -2.895193230    5.395865587
   -2.771993518    3.054102029
   -2.648793806    2.079101805
   -2.525594094    2.093261433
   -2.402394382    2.703010527
   -2.279194670    3.571093782
   -2.155994958    4.434546084
   -2.032795246    5.090298165
   -1.909595535    5.306222081
   -1.786395823    4.714646320
   -1.663196111    3.150504616
   -1.539996399    1.251724430
   -1.416796687    0.000000000
   -1.293596975    0.070132330
   -1.170397263    1.714222846
   -1.047197551    4.793661398
   -0.923997839    8.918111916
   -0.800798127   13.698940782
   -0.677598415   18.838858428
   -0.554398704   23.994504396
   -0.431198992   28.709949197
   -0.307999280   32.461270916
   -0.184799568   34.803786429
   -0.061599856   35.578108930
    0.061599856   34.840023248
    0.184799568   32.699108475
    0.307999280   29.308702229
    0.431198992   24.911511008
    0.554398704   19.884128093
    0.677598415   14.736599814
    0.800798127   10.085182780
    0.923997839    6.667899961
    1.047197551    5.338860981
    1.170397263    6.811476224
    1.293596975   11.307614387
    1.416796687   18.409695193
    1.539996399   27.163048561
    1.663196111   36.352279830
    1.786395823   44.776581599
    1.909595535   51.450114793
    2.032795246   55.742879812
    2.155994958   57.620284505
    2.279194670   57.469805973
    2.402394382   55.464862380
    2.525594094   51.514872108
    2.648793806   45.678310972
    2.771993518   38.363170605
    2.895193230   30.268323514
    3.018392942   22.238392699
