#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   15.717358276
   -3.018392942   10.350349804
   -2.895193230    5.852902026
   -2.771993518    2.659651863
   -2.648793806    0.923976664
   -2.525594094    0.518151580
   -2.402394382    1.095110019
   -2.279194670    2.201713378
   -2.155994958    3.385530002
   -2.032795246    4.269514166
   -1.909595535    4.550513230
   -1.786395823    3.991654814
   -1.663196111    2.616837721
   -1.539996399    0.998478562
   -1.416796687    0.000000000
   -1.293596975    0.280543150
   -1.170397263    2.099694619
   -1.047197551    5.323756331
   -0.923997839    9.536760457
   -0.800798127   14.230848618
   -0.677598415   18.933416279
   -0.554398704   23.242255543
   -0.431198992   26.854665136
   -0.307999280   29.608223348
   -0.184799568   31.488182423
   -0.061599856   32.576518124
    0.061599856   32.955083074
    0.184799568   32.610643845
    0.307999280   31.397008256
    0.431198992   29.120323923
    0.554398704   25.781123779
    0.677598415   21.761686758
    0.800798127   17.828870417
    0.923997839   14.989576088
    1.047197551   14.126017989
    1.170397263   15.578333126
    1.293596975   18.970688653
    1.416796687   23.376591255
    1.539996399   27.684129650
    1.663196111   30.976182580
    1.786395823   32.931414778
    1.909595535   33.886924735
    2.032795246   34.304580230
    2.155994958   34.452209281
    2.279194670   34.429455453
    2.402394382   34.225038340
    2.525594094   33.701778798
    2.648793806   32.530004872
    2.771993518   30.189309174
    2.895193230   26.350031919
    3.018392942   21.299385179
