#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   14.384589891
   -3.018392942    8.861156656
   -2.895193230    5.059002082
   -2.771993518    2.846205219
   -2.648793806    1.919174112
   -2.525594094    1.908943635
   -2.402394382    2.454118162
   -2.279194670    3.254321667
   -2.155994958    4.072239358
   -2.032795246    4.718166176
   -1.909595535    4.963143114
   -1.786395823    4.436276833
   -1.663196111    2.961988739
   -1.539996399    1.161330204
   -1.416796687    0.000000000
   -1.293596975    0.133203018
   -1.170397263    1.790308696
   -1.047197551    4.813255000
   -0.923997839    8.815344522
   -0.800798127   13.436963773
   -0.677598415   18.404094001
   -0.554398704   23.389013157
   -0.431198992   27.973930842
   -0.307999280   31.697403926
   -0.184799568   34.133086826
   -0.061599856   35.048179633
    0.061599856   34.431995904
    0.184799568   32.397899428
    0.307999280   29.123037747
    0.431198992   24.855828385
    0.554398704   19.964410876
    0.677598415   14.947037702
    0.800798127   10.394413211
    0.923997839    6.997795017
    1.047197551    5.571217402
    1.170397263    6.824962193
    1.293596975   11.020421342
    1.416796687   17.823524424
    1.539996399   26.392052458
    1.663196111   35.611449549
    1.786395823   44.320369853
    1.909595535   51.481438146
    2.032795246   56.334481501
    2.155994958   58.648209053
    2.279194670   58.632035022
    2.402394382   56.414765500
    2.525594094   52.015388906
    2.648793806   45.673642675
    2.771993518   37.932338566
    2.895193230   29.569404810
    3.018392942   21.459138338
