#! FIELDS phi projection
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  51
#! SET periodic_phi true
   -3.141592654   15.215491254
   -3.018392942    9.538738258
   -2.895193230    5.521297938
   -2.771993518    3.122890520
   -2.648793806    2.092995430
   -2.525594094    2.070414403
   -2.402394382    2.666585610
   -2.279194670    3.539176392
   -2.155994958    4.412732997
   -2.032795246    5.071934389
   -1.909595535    5.283575672
   -1.786395823    4.694031007
   -1.663196111    3.136288929
   -1.539996399    1.239782373
   -1.416796687    0.000000000
   -1.293596975    0.094446004
   -1.170397263    1.767905925
   -1.047197551    4.887096436
   -0.923997839    9.081951265
   -0.800798127   13.951382567
   -0.677598415   19.130285409
   -0.554398704   24.226239722
   -0.431198992   28.818107199
   -0.307999280   32.467226674
   -0.184799568   34.773438757
   -0.061599856   35.555693034
    0.061599856   34.857553634
    0.184799568   32.802328451
    0.307999280   29.542960439
    0.431198992   25.288062104
    0.554398704   20.363168512
    0.677598415   15.251433130
    0.800798127   10.590010287
    0.923997839    7.158771375
    1.047197551    5.830167025
    1.170397263    7.308709047
    1.293596975   11.789836236
    1.416796687   18.815166047
    1.539996399   27.389020059
    1.663196111   36.280759908
    1.786395823   44.314614062
    1.909595535   50.567837522
    2.032795246   54.527205083
    2.155994958   56.274835689
    2.279194670   56.189731881
    2.402394382   54.371836505
    2.525594094   50.655314743
    2.648793806   45.061994599
    2.771993518   37.994741201
    2.895193230   30.129689165
    3.018392942   22.275298629
