-0.299019 161.816356
-0.264713 161.307361
-0.230406 160.038481
-0.196100 157.233034
-0.161794 151.739223
-0.127488 142.228386
-0.093182 127.711572
-0.058875 108.252409
-0.024569 85.480784
0.009737 62.434527
0.044043 42.578284
0.078349 28.430845
0.112655 20.603440
0.146962 17.833427
0.181268 17.923516
0.215574 18.919012
0.249880 19.817124
0.284186 20.549051
0.318492 21.486498
0.352799 22.931035
0.387105 24.895456
0.421411 27.188546
0.455717 29.612314
0.490023 32.078997
0.524330 34.589634
0.558636 37.145128
0.592942 39.689921
0.627248 42.128967
0.661554 44.386350
0.695860 46.447547
0.730167 48.351085
0.764473 50.138700
0.798779 51.804156
0.833085 53.280420
0.867391 54.474479
0.901697 55.321853
0.936004 55.817353
0.970310 55.995664
1.004616 55.873526
1.038922 55.400499
1.073228 54.468690
1.107534 52.989672
1.141841 50.984654
1.176147 48.609257
1.210453 46.081011
1.244759 43.561644
1.279065 41.088958
1.313372 38.609495
1.347678 36.073467
1.381984 33.506257
1.416290 31.008297
1.450596 28.708312
1.484902 26.725164
1.519209 25.162551
1.553515 24.117424
1.587821 23.674445
1.622127 23.882579
1.656433 24.732211
1.690739 26.150320
1.725046 28.015681
1.759352 30.185949
1.793658 32.528491
1.827964 34.945396
1.862270 37.377881
1.896577 39.780670
1.930883 42.079914
1.965189 44.149243
1.999495 45.831233
2.033801 46.995245
2.068107 47.588262
2.102414 47.638062
2.136720 47.210492
2.171026 46.364940
2.205332 45.148245
2.239638 43.619316
2.273944 41.860079
2.308251 39.948066
2.342557 37.918332
2.376863 35.761295
2.411169 33.463414
2.445475 31.047880
2.479782 28.573025
2.514088 26.094425
2.548394 23.633624
2.582700 21.181438
2.617006 18.721834
2.651312 16.247526
2.685619 13.764807
2.719925 11.310123
2.754231 8.981306
2.788537 6.938824
2.822843 5.323963
2.857149 4.114619
2.891456 3.052389
2.925762 1.813780
2.960068 0.468905
2.994374 0.000000
3.028680 2.432279
3.062987 10.220940
3.097293 25.018686
3.131599 46.515394
3.165905 72.172241
3.200211 98.132937
3.234517 120.775685
3.268824 137.966981
3.303130 149.400066
3.337436 156.088159
3.371742 159.539440
3.406048 161.113770
3.440354 161.749549
