#! FIELDS puck.qx puck.qy file.free der_puck.qx der_puck.qy
#! SET min_puck.qx -0.169432
#! SET max_puck.qx 0.177041
#! SET nbins_puck.qx  50
#! SET periodic_puck.qx false
#! SET min_puck.qy -0.160558
#! SET max_puck.qy 0.173608
#! SET nbins_puck.qy  49
#! SET periodic_puck.qy false
   -0.169432000   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.162361122   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.155290245   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.148219367   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.141148490   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.134077612   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.127006735   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.119935857   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.112864980   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.105794102   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.098723224   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.091652347   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.084581469   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.077510592   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.070439714   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.063368837   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.056297959   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.049227082   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.042156204   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.035085327   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.028014449   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.020943571   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.013872694   -0.160558000  198.072819703   -0.000000000   -0.000000000
   -0.006801816   -0.160558000  198.072819703   -0.000000000   -0.000000000
