-0.298789 155.342713
-0.264495 154.832173
-0.230201 153.562447
-0.195906 150.762888
-0.161612 145.298202
-0.127317 135.872973
-0.093023 121.548918
-0.058729 102.444762
-0.024434 80.220781
0.009860 57.887010
0.044154 38.809580
0.078449 25.368127
0.112743 18.061080
0.147037 15.602983
0.181332 15.874821
0.215626 17.046090
0.249920 18.204020
0.284215 19.292001
0.318509 20.629529
0.352804 22.436680
0.387098 24.634319
0.421392 26.942623
0.455687 29.119476
0.489981 31.129066
0.524275 33.115454
0.558570 35.225030
0.592864 37.449506
0.627158 39.630114
0.661453 41.601011
0.695747 43.320424
0.730041 44.868701
0.764336 46.334994
0.798630 47.713549
0.832924 48.898235
0.867219 49.755696
0.901513 50.192132
0.935808 50.160356
0.970102 49.628836
1.004396 48.565527
1.038691 46.955413
1.072985 44.826943
1.107279 42.258325
1.141574 39.358563
1.175868 36.235501
1.210162 32.967618
1.244457 29.597004
1.278751 26.151487
1.313045 22.679471
1.347340 19.265954
1.381634 16.017440
1.415929 13.038655
1.450223 10.431197
1.484517 8.313876
1.518812 6.833546
1.553106 6.138910
1.587400 6.323478
1.621695 7.374405
1.655989 9.164382
1.690283 11.494747
1.724578 14.164859
1.758872 17.030141
1.793166 20.020284
1.827461 23.107967
1.861755 26.243002
1.896049 29.293584
1.930344 32.043720
1.964638 34.263012
1.998933 35.809407
2.033227 36.695790
2.067521 37.074401
2.101816 37.148292
2.136110 37.064508
2.170404 36.852414
2.204699 36.440562
2.238993 35.734198
2.273287 34.694895
2.307582 33.363994
2.341876 31.816384
2.376170 30.089029
2.410465 28.152935
2.444759 25.962945
2.479054 23.547512
2.513348 21.050785
2.547642 18.667265
2.581937 16.506453
2.616231 14.505815
2.650525 12.485729
2.684820 10.317194
2.719114 8.065105
2.753408 5.983843
2.787703 4.362607
2.821997 3.329091
2.856291 2.737169
2.890586 2.214940
2.924880 1.403290
2.959175 0.363022
2.993469 0.000000
3.027763 2.185518
3.062058 9.248618
3.096352 22.872518
3.130646 42.965945
3.164941 67.298674
3.199235 92.260947
3.233529 114.318863
3.267824 131.275643
3.302118 142.688285
3.336412 149.442246
3.370707 152.967303
3.405001 154.593407
3.439295 155.257449
